"시군구명","어린이집코드","어린이집명","어린이집유형","운영현황","우편번호","상세주소","전화번호","팩스번호","홈페이지주소","보육실수","보육실 면적","놀이터수","CCTV총설치수","보육교직원수","정원","현원","시설 위도(좌표값)","시설 경도(좌표값)","통학차량운영여부","인가일자","휴지시작일자","휴지종료일자","폐지일자","데이터기준일자","제공서비스","반수-만0세","반수-만1세","반수-만2세","반수-만3세","반수-만4세","반수-만5세","반수-영아혼합(만0~2세)","반수-유아혼합(만3~5세)","반수-특수장애","반수-총계","아동수-만0세","아동수-만1세","아동수-만2세","아동수-만3세","아동수-만4세","아동수-만5세","아동수-영아혼합(만0~2세)","아동수-유아혼합(만3~5세)","아동수-특수장애","아동수-총계","근속년수-1년미만","근속년수-1년이상~2년미만","근속년수-2년이상~4년미만","근속년수-4년이상~6년미만","근속년수-6년이상","교직원현황-원장","교직원현황-보육교사","교직원현황-특수교사","교직원현황-치료교사","교직원현황-영양사","교직원현황-간호사","교직원현황-간호조무사","교직원현황-조리원","교직원현황-사무직원","교직원현황-총계","데이터수집일"
"구로구","11530000330","찬명어린이집","민간","폐지","08318","서울특별시 구로구 구로동로15길 3 (구로동 716-13)","02-861-5280","070-7007-2253","","6","200","1","7","0","49","0","37.48775364277916","126.88453627701386","미운영","2008-04-11","","","2020-03-31","2021-11-17","야간연장","1","3","2","0","0","0","1","2","0","9","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000329","고려대학교 구로병원 어린이집","직장","정상","08308","서울특별시 구로구 구로동로28길 33-41","02-2626-1919","02-2626-2442","","4","121","0","13","11","26","19","37.49221157","126.8857284","미운영","2008-04-01","","","","2021-11-17","일반","2","2","2","0","0","0","0","1","0","7","0","7","7","0","0","0","0","5","0","19","0","0","0","0","0","1","7","0","0","0","0","0","1","1","11","2021-11-17 22:03:54.0"
"구로구","11530000327","예빛어린이집","가정","정상","08208","서울특별시 구로구 신도림로 87 신도림동동아1차아파트106동 101호","02-2671-0779","","ysi1234@dreamwiz.com","3","76","0","4","4","19","7","37.51062888","126.8868844","미운영","2008-03-06","","","","2021-11-17","일반","0","1","0","0","0","0","8","0","0","9","0","0","0","0","0","0","7","0","0","7","0","0","0","0","0","1","2","0","0","0","0","0","0","0","4","2021-11-17 22:03:55.0"
"구로구","11530000328","아기세상어린이집","가정","정상","08359","서울특별시 구로구 경인로2길 30 102동 101호(오류동 은하수수목원2차아파트)","02-2060-1343","02-2686-1343","","3","74","0","4","7","18","15","37.48929157","126.8269343","미운영","2008-03-03","","","","2021-11-17","일반","0","0","1","0","0","0","4","0","0","5","0","0","7","0","0","0","8","0","0","15","0","0","0","0","0","1","5","0","0","0","0","0","0","0","7","2021-11-17 22:03:55.0"
"구로구","11530000322","아가랑어린이집","가정","정상","08224","서울특별시 구로구 중앙로5길 62 4동 106호(고척동 서울가든아파트)","02-2613-1187","","","4","55","0","5","6","15","15","37.50274698","126.8605592","미운영","2008-03-03","","","","2021-11-17","일반","1","1","1","0","0","0","1","0","0","4","3","5","5","0","0","0","2","0","0","15","0","0","0","0","0","1","4","0","0","0","0","0","0","0","6","2021-11-17 22:03:55.0"
"구로구","11530000325","신명어린이집","가정","폐지","08354","서울특별시 구로구 개봉로3길 87 103동 104호(개봉동 한진아파트)","02-2616-8683","02-2616-8683","","1","62","0","4","0","19","0","37.4847129","126.8519232","운영","2008-03-01","","","2017-04-24","2021-11-17","일반","4","10","2","0","0","0","16","0","0","32","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000324","예사랑어린이집","가정","정상","08336","서울특별시 구로구 남부순환로95길 88 101동 102호(개봉동 두산아파트)","02-2611-0784","02-2611-0784","","1","52","0","4","7","19","17","37.49495284","126.8526282","미운영","2008-03-01","","","","2021-11-17","일반","2","0","1","0","0","0","2","0","0","5","3","0","7","0","0","0","7","0","0","17","0","0","0","0","0","1","5","0","0","0","0","0","1","0","7","2021-11-17 22:03:55.0"
"구로구","11530000323","낙원브레인키즈어린이집","민간","폐지","08280","서울특별시 구로구 구로동로42길 43 (구로동)","02-868-5579","0504-243-1868","home.kidsnote.com/okine","4","168","0","8","0","39","0","37.49758503","126.8835938","운영","2008-02-29","","","2021-03-31","2021-11-17","일반","0","1","3","0","0","0","3","1","0","8","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:54.0"
"구로구","11530000321","예쁜꼬마어린이집","가정","정상","08207","서울특별시 구로구 신도림로 78 309동 101호(신도림동 동아3차아파트)","02-6737-7213","","http://cafe.naver.com/jka7","3","54","0","4","7","17","17","37.50775634","126.8805886","미운영","2008-02-28","","","","2021-11-17","야간연장","1","2","1","0","0","0","1","0","0","5","3","8","4","0","0","0","2","0","0","17","0","0","0","0","0","1","5","0","0","0","0","0","0","0","7","2021-11-17 22:03:55.0"
"구로구","11530000363","J백합어린이집","법인?단체등","폐지","152827","서울 구로구 고척1동 85-14","02-2612-0323","","","1","200","0","0","0","49","0","","","","2008-02-27","","","2010-05-14","2021-11-17","일반","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:54.0"
"구로구","11530000317","대건어린이집","법인?단체등","정상","08324","서울특별시 구로구 구일로8길 16 (구로동)","02-866-9901","02-866-9902","","5","270","1","8","12","63","61","37.49411718","126.8728978","미운영","2008-02-01","","","","2021-11-17","일반","0","1","2","1","1","1","0","0","0","6","0","5","12","13","15","16","0","0","0","61","0","0","0","0","0","1","9","0","0","0","0","0","1","0","12","2021-11-17 22:03:55.0"
"구로구","11530000316","제이백합어린이집","민간","정상","08227","서울특별시 구로구 경인로43길 22 (고척동)","02-6414-1434","02-6928-7557","montsang@hanmail.net","4","282","0","5","11","49","39","37.49765106","126.8619032","운영","2008-02-01","","","","2021-11-17","일반","1","2","2","0","0","0","6","1","0","12","3","5","13","0","0","0","10","8","0","39","0","0","0","0","0","1","9","0","0","0","0","0","0","0","11","2021-11-17 22:03:55.0"
"구로구","11530000315","토마토어린이집","가정","폐지","08252","서울특별시 구로구 고척로 85 103동 106호(개봉동 거성푸르뫼아파트)","02-2684-1241","02-2682-1142","","4","84","0","4","0","19","0","37.50095969","126.841514","운영","2008-01-29","","","2016-07-01","2021-11-17","야간연장24시간","1","0","1","0","0","0","3","0","0","5","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000314","선애아이어린이집","가정","정상","08311","서울특별시 구로구 구로동로12길 70 101호 (구로동)","02-867-5915","02-867-5915","http//cafe.naver.com/sunai0713","4","37.05","0","4","5","13","10","37.48952504","126.8872022","미운영","2008-01-17","","","","2021-11-17","일반","4","3","1","0","0","0","8","0","0","16","0","0","0","0","0","0","10","0","0","10","0","0","0","0","0","1","3","0","0","0","0","0","0","0","5","2021-11-17 22:03:55.0"
"구로구","11530000313","사랑나무어린이집","가정","폐지","08263","서울특별시 구로구 경인로3길 97 3동 105호(온수동 대흥빌라아파트)","02-2066-3186","000--000","","1","43","0","3","0","10","0","37.4908289","126.8220614","미운영","2008-01-17","","","2020-09-21","2021-11-17","일반","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000312","한영어린이집","민간","폐지","08274","서울특별시 구로구 경인로 290-42 한영신학대학교","02-2625-9545","","","10","260","1","8","0","79","0","37.49656430579106","126.85124877091482","운영","2008-01-09","","","2019-02-28","2021-11-17","일반","0","2","3","1","0","0","0","1","0","7","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000311","꿈사랑어린이집","가정","폐지","08276","서울특별시 구로구 경인로40길 11 101동 104호(개봉동 영화아파트)","02-6734-4757","0504-082-4753","","3","51","0","5","0","19","0","37.49599989","126.8598916","미운영","2007-11-30","","","2017-08-31","2021-11-17","야간연장","2","3","1","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:54.0"
"구로구","11530000310","화목어린이집","가정","정상","08304","서울특별시 구로구 구로중앙로8길 41-20","02-869-3374","","xinpz@naver.com","3","71","1","4","7","20","11","37.49363116","126.8934457","미운영","2007-11-02","","","","2021-11-17","일반","1","0","1","0","0","0","4","0","0","6","2","0","0","0","0","0","9","0","0","11","0","0","0","0","0","1","5","0","0","0","0","0","0","0","7","2021-11-17 22:03:56.0"
"구로구","11530000272","행복한꿈씨어린이집","가정","폐지","08353","서울특별시 구로구 개봉로3가길 29 101호(개웅1길25) (개봉동)","02-2060-0666","02-2060-0666","clup.cyworld.com/happydreamkids","1","40","0","0","0","14","0","37.48491267","126.85403","미운영","2007-10-17","","","2015-05-01","2021-11-17","일반","1","0","0","1","0","0","3","0","0","5","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000084","옹달샘어린이집","가정","폐지","08373","서울특별시 구로구 디지털로27라길 29-8 101호 (구로동)","02-861-1466","02-862-1466","구로구 구로3동 792-50호","1","49","0","4","0","13","0","37.48621854653411","126.88851866089095","미운영","2007-10-01","","","2017-09-07","2021-11-17","일반","1","1","1","0","0","0","3","0","0","6","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000308","키즈극동어린이집","가정","폐지","08312","서울특별시 구로구 구로중앙로7길 28 1동 101호(구로동 극동아파트)","02-6347-5001","02-6091-7725","www.cyworld.com/kids0","1","60","0","5","0","19","0","37.49094962","126.8897921","미운영","2007-09-03","","","2017-08-31","2021-11-17","일반","2","2","1","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000284","바다어린이집","가정","정상","08324","서울특별시 구로구 구일로4길 65 104동 103호(구로동 구로주공아파트)","02-857-5488","02-857-5488","","3","45","0","3","7","17","16","37.49299645","126.8752781","미운영","2007-09-01","","","","2021-11-17","일반","2","1","0","0","0","0","2","0","0","5","5","5","0","0","0","0","6","0","0","16","0","0","0","0","0","1","5","0","0","0","0","0","0","0","7","2021-11-17 22:03:55.0"
"구로구","11530000307","도담어린이집","민간","폐지","08349","서울특별시 구로구 개봉로11나길 3 (개봉동)","02-2619-0505","02-2613-1199","","5","191","0","9","0","44","0","37.48901105","126.8525924","운영","2007-06-26","","","2019-07-31","2021-11-17","일반","0","1","2","0","0","0","1","1","0","5","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000309","대상어린이집","가정","폐지","152093","서울 구로구 개봉3동 477번지 대상아파트 102동 102호","02-2611-5004","","","0","0","0","0","0","19","0","","","","2007-06-05","","","2009-02-27","2021-11-17","일반","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000305","아띠어린이집","가정","폐지","08337","서울특별시 구로구 개봉로17라길 32 (개봉동)","02-2617-5156","02-2617-5156","","3","49","0","4","0","17","0","37.492880481445916","126.85372571775386","미운영","2007-06-01","","","2020-03-01","2021-11-17","야간연장","0","1","0","0","0","0","3","0","0","4","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000306","또래친구어린이집","민간","정상","08249","서울특별시 구로구 오리로20길 39 (1~3층)","02-3666-3434","02-3666-3434","","12","131","2","20","16","81","63","37.49757194","126.8308285","미운영","2007-05-28","","","","2021-11-17","야간연장","2","4","3","2","1","1","1","1","0","15","5","5","16","14","13","10","0","0","0","63","0","0","0","0","0","1","13","0","0","0","0","0","2","0","16","2021-11-17 22:03:55.0"
"구로구","11530000304","큰별어린이집","가정","정상","08314","서울특별시 구로구 구로동로22길 88-1 101호.102호","02-868-3531","02-868-1607","다음 -카페-구로큰별어린이집","3","51","1","5","7","15","13","37.48800698","126.8885624","미운영","2007-05-22","","","","2021-11-17","야간연장휴일보육","2","0","1","0","0","0","4","0","0","7","5","0","0","0","0","0","8","0","0","13","0","0","0","0","0","1","5","0","0","0","0","0","0","0","7","2021-11-17 22:03:55.0"
"구로구","11530000303","도현어린이집","민간","폐지","152854","서울 구로구 구로2동 429-116 (1층)","02-864-0246","02-854-1957","","3","117","0","0","0","27","0","37.49096489","126.8872012","미운영","2007-05-16","","","2016-08-31","2021-11-17","일반","3","4","3","1","0","0","4","0","0","15","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000301","사랑어린이집","민간","휴지","08205","서울특별시 구로구 신도림로11가길 36 미성아파트 관리실 1층(신도림동)","02-2637-6446","","","5","154","0","0","0","36","0","37.50827362315886","126.87610798295601","","2007-04-25","2010-10-18","2011-10-17","","2021-11-17","일반","0","0","1","1","0","0","0","1","0","3","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000302","백호어린이집","가정","정상","08203","서울특별시 구로구 신도림로9길 24 (신도림동)","02-2676-3569","02-2678-3569","","2","59","0","3","6","20","9","37.50892591","126.8800203","운영","2007-04-16","","","","2021-11-17","일반","1","1","1","0","0","0","3","0","0","6","3","0","0","0","0","0","6","0","0","9","0","0","0","0","0","1","4","0","0","0","0","0","0","0","6","2021-11-17 22:03:55.0"
"구로구","11530000300","아기천사어린이집","가정","정상","08358","서울특별시 구로구 오리로 1197 114동 101호(오류동 금강수목원아파트)","02-2687-2228","","","3","51","0","4","5","19","8","37.48824319","126.8323433","미운영","2007-04-05","","","","2021-11-17","야간연장","3","1","1","0","0","0","3","0","0","8","3","0","0","0","0","0","5","0","0","8","0","0","0","0","0","1","3","0","0","0","0","0","0","0","5","2021-11-17 22:03:55.0"
"구로구","11530000298","위브어린이집","민간","정상","08375","서울특별시 구로구 디지털로31길 85 두산위브아파트 내 보육시설 (구로동)","02-864-9191","","","3","120","3","4","8","25","22","37.48597272","126.890223","미운영","2007-03-30","","","","2021-11-17","일반","1","2","1","0","0","0","2","0","0","6","0","10","6","0","0","0","6","0","0","22","0","0","0","0","0","1","6","0","0","0","0","0","0","0","8","2021-11-17 22:03:55.0"
"구로구","11530000297","엔젤어린이집","가정","폐지","08371","서울특별시 구로구 디지털로31길 90 108동 103호(구로동 삼성래미안아파트)","02-838-6157","02-838-6157","jaegielee@hanmail.net","3","86","0","8","0","20","0","37.4887518404","126.8920337159","미운영","2007-03-02","","","2020-03-31","2021-11-17","일반","1","1","1","0","0","0","2","0","0","5","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000296","성능어린이집","가정","폐지","152896","서울 구로구 오류2동 145-50","010-2871-0688","","","0","0","0","0","1","8","0","","","","2007-01-23","","","2008-11-06","2021-11-17","일반","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","2021-11-17 22:03:55.0"
